slide17_original_50ms__20180509004422,A1,Block,Column,Row,ID,Name,Type,Exp_Vert:Horiz,Act_Vert:Horiz,Spot_Measure,Bkg_Measure,Exp_Result,Act_Result,Difference,Diameter,Diam_Flag,Bkg_SD,Spot_SD
slide17_original_50ms__20180509004422,A2,1,13,8,PFI1475w-s2,,Analyte,471:621,471:622,11501,461,0,11040,NaN,200,OK,884,3812.604469
slide17_original_50ms__20180509004422,A2,1,14,8,PF14_0649-e2s1,,Analyte,471:653,470:655,2298,249,0,2049,NaN,200,OK,1136,674.077208
slide17_original_50ms__20180509004422,A2,1,15,8,PF10_0166.1o1,,Analyte,471:685,471:687,2549,211,0,2338,NaN,200,OK,228,785.801558
slide17_original_50ms__20180509004422,A2,1,16,8,PFL0745c.1o1,,Analyte,471:717,470:718,1131,234,0,897,NaN,200,OK,1352,319.196643
slide17_original_50ms__20180509004422,A2,1,17,8,PF10_0024.2o2,,Analyte,471:749,470:750,863,169,0,694,NaN,200,OK,255,295.106066
slide17_original_50ms__20180509004422,A2,1,18,8,PFL1610c_1o4,,Analyte,471:781,470:783,1176,123,0,1053,NaN,200,OK,102,451.987047
slide17_original_50ms__20180509004422,A2,1,1,9,MAL13P1.176e1s1,,Analyte,503:239,504:241,5281,236,0,5045,NaN,200,OK,473,1496.165063
slide17_original_50ms__20180509004422,A2,1,2,9,PFI0460w,,Analyte,503:271,503:273,1997,248,0,1749,NaN,200,OK,583,638.004171
slide17_original_50ms__20180509004422,A2,1,3,9,MAL7P1.224.2o2,,Analyte,503:302,503:304,1179,226,0,953,NaN,200,OK,270,413.574591
slide17_original_50ms__20180509004422,A2,1,4,9,PFL2120we1s2,,Analyte,503:334,504:335,1197,276,0,921,NaN,200,OK,354,370.244269
slide17_original_50ms__20180509004422,A2,1,5,9,PFI0105c_2o3,,Analyte,503:366,502:368,1276,223,0,1053,NaN,200,OK,421,412.297757
slide17_original_50ms__20180509004422,A2,1,6,9,PF10_0092-e3,,Analyte,503:398,503:400,746,185,0,561,NaN,200,OK,188,259.564803
slide17_original_50ms__20180509004422,A2,1,7,9,PF10_0161e1s1,,Analyte,503:430,502:430,760,202,0,558,NaN,200,OK,174,225.748138
slide17_original_50ms__20180509004422,A2,1,8,9,PFC0910w.1o1,,Analyte,503:462,503:464,870,202,0,668,NaN,200,OK,340,274.804468
slide17_original_50ms__20180509004422,A2,1,9,9,PF07_0004e2s1,,Analyte,503:494,502:497,1301,210,0,1091,NaN,200,OK,1156,420.737176
slide17_original_50ms__20180509004422,A2,1,10,9,PF10_0041e1s2,,Analyte,503:526,503:528,1487,211,0,1276,NaN,200,OK,226,494.645045
slide17_original_50ms__20180509004422,A2,1,11,9,PFD0995ce2s1,,Analyte,503:557,503:559,2080,240,0,1840,NaN,200,OK,658,799.418408
slide17_original_50ms__20180509004422,A2,1,12,9,PFD1120c.1o1,,Analyte,503:589,502:591,2120,241,0,1879,NaN,200,OK,309,940.261259
slide17_original_50ms__20180509004422,A2,1,13,9,PF08_0034e1s1,,Analyte,503:621,502:623,1769,314,0,1455,NaN,200,OK,1746,553.603502
slide17_original_50ms__20180509004422,A2,1,14,9,PF10_0214-e2,,Analyte,503:653,502:655,1977,281,0,1696,NaN,200,OK,600,668.778164
slide17_original_50ms__20180509004422,A2,1,15,9,PF14_0444(PF14_0445.1o2),,Analyte,503:685,502:687,765,247,0,518,NaN,200,OK,370,231.08396
slide17_original_50ms__20180509004422,A2,1,16,9,PFB1045w,,Analyte,503:717,502:718,2074,230,0,1844,NaN,200,OK,213,539.210979
slide17_original_50ms__20180509004422,A2,1,17,9,MAL13P1.250.2o2,,Analyte,503:749,502:751,1233,198,0,1035,NaN,200,OK,1158,294.136304
slide17_original_50ms__20180509004422,A2,1,18,9,PFI0580c.2o2,,Analyte,503:781,501:783,860,131,0,729,NaN,200,OK,165,264.83333
slide17_original_50ms__20180509004422,A2,1,1,10,PFD0595w.1o1,,Analyte,535:239,534:239,620,278,0,342,NaN,200,OK,1271,225.701382
slide17_original_50ms__20180509004422,A2,1,2,10,PF08_0024.1o1,,Analyte,535:271,536:272,2100,300,0,1800,NaN,200,OK,222,484.102588
slide17_original_50ms__20180509004422,A2,1,3,10,PF07_0026.1o1,,Analyte,535:302,535:304,1513,263,0,1250,NaN,200,OK,334,605.894576
slide17_original_50ms__20180509004422,A2,1,4,10,PF08_0054,,Analyte,535:334,534:336,3223,336,0,2887,NaN,200,OK,262,1009.423786
slide17_original_50ms__20180509004422,A2,1,5,10,PF14_0456e2s2,,Analyte,535:366,535:368,1229,284,0,945,NaN,200,OK,926,340.234239
slide17_original_50ms__20180509004422,A2,1,6,10,PFA0510we1s3,,Analyte,535:398,534:400,2282,251,0,2031,NaN,200,OK,200,927.677527
slide17_original_50ms__20180509004422,A2,1,7,10,PFD1180w.2o2,,Analyte,535:430,535:432,900,259,0,641,NaN,200,OK,318,230.647788
slide17_original_50ms__20180509004422,A2,1,8,10,MAL13P1.234-e1s1,,Analyte,535:462,534:464,3886,258,0,3628,NaN,200,OK,150,1081.824624
slide17_original_50ms__20180509004422,A2,1,9,10,PFF0610c.1o1,,Analyte,535:494,534:496,1028,216,0,812,NaN,200,OK,530,347.880108
slide17_original_50ms__20180509004422,A2,1,10,10,PF14_0179-s3,,Analyte,535:526,535:528,1303,277,0,1026,NaN,200,OK,555,315.08267
slide17_original_50ms__20180509004422,A2,1,11,10,PFI1475w-s1,,Analyte,535:557,535:560,9907,339,0,9568,NaN,200,OK,185,3023.402471
slide17_original_50ms__20180509004422,A2,1,12,10,PFD0225w-s5,,Analyte,535:589,534:592,2085,315,0,1770,NaN,200,OK,1195,903.758347
slide17_original_50ms__20180509004422,A2,1,13,10,PF11_0268_1o4,,Analyte,535:621,534:623,3277,409,0,2868,NaN,200,OK,796,928.188105
slide17_original_50ms__20180509004422,A2,1,14,10,PF10_0025.2o2,,Analyte,535:653,534:655,10068,484,0,9584,NaN,200,OK,430,3345.13237
slide17_original_50ms__20180509004422,A2,1,15,10,PFE1600we2s1,,Analyte,535:685,533:687,2769,301,0,2468,NaN,200,OK,1446,1006.335349
slide17_original_50ms__20180509004422,A2,1,16,10,PFL0075w.1o1,,Analyte,535:717,534:719,2375,342,0,2033,NaN,200,OK,946,657.015373
slide17_original_50ms__20180509004422,A2,1,17,10,PF08_0137e2s1,,Analyte,535:749,534:751,12794,491,0,12303,NaN,200,OK,321,3091.439025
slide17_original_50ms__20180509004422,A2,1,18,10,PF14_0746.2o2,,Analyte,535:781,533:783,2041,173,0,1868,NaN,200,OK,1535,835.352179
slide17_original_50ms__20180509004422,A2,1,1,11,PFB0300c,,Analyte,567:239,567:241,15456,572,0,14884,NaN,200,OK,719,3679.621985
slide17_original_50ms__20180509004422,A2,1,2,11,PFF0845c-s4,,Analyte,567:271,566:273,2237,398,0,1839,NaN,200,OK,2854,732.564755
slide17_original_50ms__20180509004422,A2,1,3,11,PF10_0323e1s1,,Analyte,567:302,567:304,1655,306,0,1349,NaN,200,OK,464,532.330162
slide17_original_50ms__20180509004422,A2,1,4,11,PFE0055ce3s1,,Analyte,567:334,567:336,1902,366,0,1536,NaN,200,OK,507,562.419704
slide17_original_50ms__20180509004422,A2,1,5,11,PF10_0356-e2s2,,Analyte,567:366,566:368,7758,502,0,7256,NaN,200,OK,483,1661.600401
slide17_original_50ms__20180509004422,A2,1,6,11,PFB0305c.1o2,,Analyte,567:398,566:400,3755,413,0,3342,NaN,200,OK,1549,1486.165885
slide17_original_50ms__20180509004422,A2,1,7,11,PFC0430we1s1,,Analyte,567:430,566:432,1715,235,0,1480,NaN,200,OK,494,503.053429
slide17_original_50ms__20180509004422,A2,1,8,11,MAL7P1.29-e2,,Analyte,567:462,567:464,1012,201,0,811,NaN,200,OK,366,381.861776
slide17_original_50ms__20180509004422,A2,1,9,11,PF13_0274_1o3,,Analyte,567:494,567:496,839,209,0,630,NaN,200,OK,260,283.825167
slide17_original_50ms__20180509004422,A2,1,10,11,PF11_0509-e2s1,,Analyte,567:526,566:528,6539,266,0,6273,NaN,200,OK,172,2249.141108
slide17_original_50ms__20180509004422,A2,1,11,11,PFC0270w_5o5,,Analyte,567:557,566:560,1401,264,0,1137,NaN,200,OK,1271,469.846757
slide17_original_50ms__20180509004422,A2,1,12,11,PFB0915we2s2,,Analyte,567:589,566:592,8065,276,0,7789,NaN,200,OK,471,3520.02816
slide17_original_50ms__20180509004422,A2,1,13,11,PFF0995c.1o1,,Analyte,567:621,566:624,10252,490,0,9762,NaN,200,OK,1350,2970.527634
slide17_original_50ms__20180509004422,A2,1,14,11,PFE0060w-e2,,Analyte,567:653,565:654,1438,441,0,997,NaN,200,OK,2022,300.555494
slide17_original_50ms__20180509004422,A2,1,15,11,PF11_0074_2o6,,Analyte,567:685,564:686,4291,387,0,3904,NaN,200,OK,431,922.529065
slide17_original_50ms__20180509004422,A2,1,16,11,PFC0570c_5o6,,Analyte,567:717,565:718,854,311,0,543,NaN,200,OK,663,177.938566
slide17_original_50ms__20180509004422,A2,1,17,11,PF10_0138-s2,,Analyte,567:749,565:749,981,313,0,668,NaN,200,OK,1787,208.684641
slide17_original_50ms__20180509004422,A2,1,18,11,PF14_0344e1s1,,Analyte,567:781,565:783,5427,203,0,5224,NaN,200,OK,213,1523.929422
slide17_original_50ms__20180509004422,A2,1,1,12,PF10_0347.1o1,,Analyte,599:239,599:241,2251,275,0,1976,NaN,200,OK,3006,719.167726
slide17_original_50ms__20180509004422,A2,1,2,12,PFE0190c.2o2,,Analyte,599:271,598:273,1987,281,0,1706,NaN,200,OK,415,624.333887
slide17_original_50ms__20180509004422,A2,1,3,12,PF11_0014.2o2,,Analyte,599:302,599:305,2788,318,0,2470,NaN,200,OK,327,862.900484
slide17_original_50ms__20180509004422,A2,1,4,12,MAL8P1.156,,Analyte,599:334,598:336,1852,372,0,1480,NaN,200,OK,581,505.368084
slide17_original_50ms__20180509004422,A2,1,5,12,PF14_0495-s2,,Analyte,599:366,599:367,1117,355,0,762,NaN,200,OK,1065,408.405175
slide17_original_50ms__20180509004422,A2,1,6,12,PFL1055c.1o1,,Analyte,599:398,598:400,5999,405,0,5594,NaN,200,OK,396,1547.827798
slide17_original_50ms__20180509004422,A2,1,7,12,PFD0460c(PFB0335ce1s1),,Analyte,599:430,599:432,1168,307,0,861,NaN,200,OK,1067,405.77467
slide17_original_50ms__20180509004422,A2,1,8,12,PF08_0140e2s1,,Analyte,599:462,598:465,4008,236,0,3772,NaN,200,OK,227,1632.746948
slide17_original_50ms__20180509004422,A2,1,9,12,PFI0240c-e1s1,,Analyte,599:494,598:496,1415,197,0,1218,NaN,200,OK,508,537.29955
slide17_original_50ms__20180509004422,A2,1,10,12,MAL8P1.23-s8,,Analyte,599:526,597:527,957,230,0,727,NaN,200,OK,1041,336.551978
slide17_original_50ms__20180509004422,A2,1,11,12,MAL13P1.178-e2,,Analyte,599:557,598:559,905,169,0,736,NaN,200,OK,188,446.084983
slide17_original_50ms__20180509004422,A2,1,12,12,PF13_0275e2s1,,Analyte,599:589,597:591,1489,241,0,1248,NaN,200,OK,961,604.60609
slide17_original_50ms__20180509004422,A2,1,13,12,PF07_0053(PFB0915we2s1),,Analyte,599:621,598:624,16745,432,0,16313,NaN,200,OK,1114,3850.056433
slide17_original_50ms__20180509004422,A2,1,14,12,PFD0345c.1o1,,Analyte,599:653,598:654,1069,345,0,724,NaN,200,OK,3260,408.960087
slide17_original_50ms__20180509004422,A2,1,15,12,PF07_0006.2o2,,Analyte,599:685,597:687,6627,259,0,6368,NaN,200,OK,487,2740.189685
slide17_original_50ms__20180509004422,A2,1,16,12,PF08_0108e1s1,,Analyte,599:717,597:719,2134,245,0,1889,NaN,200,OK,671,567.411421
slide17_original_50ms__20180509004422,A2,1,17,12,PF11_0419.1o1,,Analyte,599:749,597:750,1159,248,0,911,NaN,200,OK,723,457.230141
slide17_original_50ms__20180509004422,A2,1,18,12,PFI0240c-e1s2,,Analyte,599:781,597:783,2968,168,0,2800,NaN,200,OK,556,1150.015642
slide17_original_50ms__20180509004422,A2,1,1,13,PFE0655we2s3,,Analyte,631:239,632:240,1060,176,0,884,NaN,200,OK,203,384.061408
slide17_original_50ms__20180509004422,A2,1,2,13,PFB0330c_2o4,,Analyte,631:271,630:271,670,214,0,456,NaN,200,OK,268,290.277306
slide17_original_50ms__20180509004422,A2,1,3,13,PFE0120c.1o1,,Analyte,631:302,631:305,2269,258,0,2011,NaN,200,OK,416,871.49821
slide17_original_50ms__20180509004422,A2,1,4,13,PF14_0201(PF10_0138s1),,Analyte,631:334,630:337,9504,416,0,9088,NaN,200,OK,339,3033.83923
slide17_original_50ms__20180509004422,A2,1,5,13,PF14_0370e2s2,,Analyte,631:366,631:369,1373,332,0,1041,NaN,200,OK,1627,428.637517
slide17_original_50ms__20180509004422,A2,1,6,13,PFI0105c(PFC0980c.1o1),,Analyte,631:398,630:400,1515,312,0,1203,NaN,200,OK,802,601.781497
slide17_original_50ms__20180509004422,A2,1,7,13,PFA0110we2s2,,Analyte,631:430,630:432,8893,438,0,8455,NaN,200,OK,1048,2942.383649
slide17_original_50ms__20180509004422,A2,1,8,13,PFI0265ce7s1,,Analyte,631:462,630:464,3772,326,0,3446,NaN,200,OK,1219,1403.279349
slide17_original_50ms__20180509004422,A2,1,9,13,PFD0385we1s2,,Analyte,631:494,630:496,1573,222,0,1351,NaN,200,OK,542,602.060146
slide17_original_50ms__20180509004422,A2,1,10,13,PFC0210c,,Analyte,631:526,629:528,2287,220,0,2067,NaN,200,OK,181,725.924397
slide17_original_50ms__20180509004422,A2,1,11,13,PFL0765w.1o1,,Analyte,631:557,630:560,847,163,0,684,NaN,200,OK,311,313.722665
slide17_original_50ms__20180509004422,A2,1,12,13,MAL13P1.210.1o1,,Analyte,631:589,631:590,699,191,0,508,NaN,200,OK,192,308.316226
slide17_original_50ms__20180509004422,A2,1,13,13,PF10_0242e2s2,,Analyte,631:621,629:623,2465,310,0,2155,NaN,200,OK,2027,925.513462
slide17_original_50ms__20180509004422,A2,1,14,13,PFA0125ce1s2,,Analyte,631:653,629:655,10086,370,0,9716,NaN,200,OK,386,2967.64819
slide17_original_50ms__20180509004422,A2,1,15,13,PFC1065we2s1,,Analyte,631:685,629:687,960,223,0,737,NaN,200,OK,1827,318.359328
slide17_original_50ms__20180509004422,A2,1,16,13,PFL2430c,,Analyte,631:717,629:719,1662,239,0,1423,NaN,200,OK,397,461.1189
slide17_original_50ms__20180509004422,A2,1,17,13,MAL13P1.176e1s2,,Analyte,631:749,629:752,10277,321,0,9956,NaN,200,OK,196,2916.78573
slide17_original_50ms__20180509004422,A2,1,18,13,PFA0430ce1s1,,Analyte,631:781,628:783,3421,160,0,3261,NaN,200,OK,1566,1517.97474
slide17_original_50ms__20180509004422,A2,1,1,14,PFI1770w.2o2,,Analyte,662:239,663:241,1215,200,0,1015,NaN,200,OK,138,297.515343
slide17_original_50ms__20180509004422,A2,1,2,14,PF07_0126e1s2,,Analyte,662:271,662:273,1728,212,0,1516,NaN,200,OK,210,581.674953
slide17_original_50ms__20180509004422,A2,1,3,14,PF14_0632-e1s1,,Analyte,662:302,662:304,1124,211,0,913,NaN,200,OK,324,509.243699
slide17_original_50ms__20180509004422,A2,1,4,14,PFL2390ce1s3,,Analyte,662:334,662:337,1682,336,0,1346,NaN,200,OK,1273,465.460951
slide17_original_50ms__20180509004422,A2,1,5,14,PF11_0506-s4,,Analyte,662:366,661:368,9686,680,0,9006,NaN,200,OK,580,2709.72231
slide17_original_50ms__20180509004422,A2,1,6,14,PFF1440w-s5,,Analyte,662:398,661:401,2132,315,0,1817,NaN,200,OK,1480,876.601421
slide17_original_50ms__20180509004422,A2,1,7,14,PF10_0343,,Analyte,662:430,662:433,14885,633,0,14252,NaN,200,OK,877,3775.257025
slide17_original_50ms__20180509004422,A2,1,8,14,PF08_0102e1s2,,Analyte,662:462,661:464,1751,289,0,1462,NaN,200,OK,2408,570.344867
slide17_original_50ms__20180509004422,A2,1,9,14,PFB0305c-e1,,Analyte,662:494,661:496,2202,241,0,1961,NaN,200,OK,249,920.183263
slide17_original_50ms__20180509004422,A2,1,10,14,MAL7P1.138e1s1,,Analyte,662:526,661:528,1677,254,0,1423,NaN,200,OK,377,545.887514
slide17_original_50ms__20180509004422,A2,1,11,14,PF10_0177b(PF10_0177e1s1),,Analyte,662:557,661:560,3192,203,0,2989,NaN,200,OK,257,1356.304314
slide17_original_50ms__20180509004422,A2,1,12,14,PF10_0079-s1,,Analyte,662:589,660:592,1424,177,0,1247,NaN,200,OK,386,719.496664
slide17_original_50ms__20180509004422,A2,1,13,14,PFA0510we1s2,,Analyte,662:621,661:623,1121,187,0,934,NaN,200,OK,318,350.141488
slide17_original_50ms__20180509004422,A2,1,14,14,PFF0765c_2o3,,Analyte,662:653,660:655,1054,176,0,878,NaN,200,OK,1798,385.812238
slide17_original_50ms__20180509004422,A2,1,15,14,PFL1040w.1o1,,Analyte,662:685,661:687,1610,177,0,1433,NaN,200,OK,157,755.713502
slide17_original_50ms__20180509004422,A2,1,16,14,PFI1755c.2o2,,Analyte,662:717,661:719,2539,175,0,2364,NaN,200,OK,234,821.441148
slide17_original_50ms__20180509004422,A2,1,17,14,PF11_0358-e2s2,,Analyte,662:749,660:751,798,159,0,639,NaN,200,OK,1510,306.540328
slide17_original_50ms__20180509004422,A2,1,18,14,PF07_0053e1s4,,Analyte,662:781,661:783,1110,105,0,1005,NaN,200,OK,196,475.73335
slide17_original_50ms__20180509004422,A2,1,1,15,PF07_0053e1s3,,Analyte,694:239,694:242,1700,160,0,1540,NaN,200,OK,184,790.573056
slide17_original_50ms__20180509004422,A2,1,2,15,PFD0310w,,Analyte,694:271,695:273,3179,220,0,2959,NaN,200,OK,255,1334.314249
slide17_original_50ms__20180509004422,A2,1,3,15,PF11_0341-e1s2,,Analyte,694:302,693:305,932,204,0,728,NaN,200,OK,577,346.413441
slide17_original_50ms__20180509004422,A2,1,4,15,PFC0250c.1o1,,Analyte,694:334,692:335,657,224,0,433,NaN,200,OK,327,292.761546
slide17_original_50ms__20180509004422,A2,1,5,15,PF10_0355.1o1,,Analyte,694:366,694:369,1851,226,0,1625,NaN,200,OK,1629,743.995078
slide17_original_50ms__20180509004422,A2,1,6,15,PF13_0076.2o2,,Analyte,694:398,694:400,847,231,0,616,NaN,200,OK,321,297.859906
slide17_original_50ms__20180509004422,A2,1,7,15,PFD0380ce2s2,,Analyte,694:430,694:433,1734,255,0,1479,NaN,200,OK,1960,595.464134
slide17_original_50ms__20180509004422,A2,1,8,15,PF10_0143e1s2,,Analyte,694:462,694:464,1045,223,0,822,NaN,200,OK,305,416.171048
slide17_original_50ms__20180509004422,A2,1,9,15,PFB0350c_2o4,,Analyte,694:494,694:496,1714,268,0,1446,NaN,200,OK,589,652.148731
slide17_original_50ms__20180509004422,A2,1,10,15,PF10_0351.1o1,,Analyte,694:526,694:528,3537,299,0,3238,NaN,200,OK,396,1394.327194
slide17_original_50ms__20180509004422,A2,1,11,15,PF07_0006-e2,,Analyte,694:557,693:560,5383,264,0,5119,NaN,200,OK,516,2297.218268
slide17_original_50ms__20180509004422,A2,1,12,15,PF10_0017.2o2,,Analyte,694:589,692:591,667,193,0,474,NaN,200,OK,917,323.474832
slide17_original_50ms__20180509004422,A2,1,13,15,PF14_0407-s2,,Analyte,694:621,693:623,2206,172,0,2034,NaN,200,OK,148,714.908547
slide17_original_50ms__20180509004422,A2,1,14,15,PFF1440w-s3,,Analyte,694:653,693:655,927,145,0,782,NaN,200,OK,302,321.551979
slide17_original_50ms__20180509004422,A2,1,15,15,PF11_0356-s2,,Analyte,694:685,693:687,1215,144,0,1071,NaN,200,OK,154,398.902908
slide17_original_50ms__20180509004422,A2,1,16,15,PFB0010w,,Analyte,694:717,693:719,1033,147,0,886,NaN,200,OK,234,323.490677
slide17_original_50ms__20180509004422,A2,1,17,15,PFA0430ce1s2,,Analyte,694:749,692:750,518,120,0,398,NaN,200,OK,219,205.342426
slide17_original_50ms__20180509004422,A2,1,18,15,PF13_0013.1o1,,Analyte,694:781,693:782,800,118,0,682,NaN,200,OK,97,314.968677
slide17_original_50ms__20180509004422,A2,1,1,16,PFL1930w-s5,,Analyte,726:239,726:241,878,128,0,750,NaN,200,OK,227,277.675745
slide17_original_50ms__20180509004422,A2,1,2,16,PF11_0226-s1,,Analyte,726:271,726:273,1370,223,0,1147,NaN,200,OK,646,462.466313
slide17_original_50ms__20180509004422,A2,1,3,16,PFB0310c.1o2,,Analyte,726:302,726:305,13501,352,0,13149,NaN,200,OK,274,4478.726748
slide17_original_50ms__20180509004422,A2,1,4,16,MAL7P1.203(PFF1485w.2o2),,Analyte,726:334,726:336,1948,260,0,1688,NaN,200,OK,2138,813.60323
slide17_original_50ms__20180509004422,A2,1,5,16,PF10_0348e1s1,,Analyte,726:366,726:369,6533,241,0,6292,NaN,200,OK,353,2886.457111
slide17_original_50ms__20180509004422,A2,1,6,16,MAL8P1.18.2o2,,Analyte,726:398,726:402,3836,207,0,3629,NaN,200,OK,541,2588.904067
slide17_original_50ms__20180509004422,A2,1,7,16,PFL2505ce8s2,,Analyte,726:430,726:433,1752,210,0,1542,NaN,200,OK,1300,515.143335
slide17_original_50ms__20180509004422,A2,1,8,16,PF13_0197,,Analyte,726:462,726:465,3196,188,0,3008,NaN,200,OK,463,1322.043155
slide17_original_50ms__20180509004422,A2,1,9,16,PF10_0356.1o2,,Analyte,726:494,726:497,8612,351,0,8261,NaN,200,OK,440,2601.713124
slide17_original_50ms__20180509004422,A2,1,10,16,PF10_0322-s2,,Analyte,726:526,725:528,5195,360,0,4835,NaN,200,OK,1358,1675.231218
slide17_original_50ms__20180509004422,A2,1,11,16,PFB0915w-e2s2,,Analyte,726:557,725:560,8621,327,0,8294,NaN,200,OK,845,3393.030396
slide17_original_50ms__20180509004422,A2,1,12,16,PF13_0064.1o1,,Analyte,726:589,725:591,1236,177,0,1059,NaN,200,OK,1460,430.309482
slide17_original_50ms__20180509004422,A2,1,13,16,PF11_0107.3o3,,Analyte,726:621,725:623,2004,164,0,1840,NaN,200,OK,279,722.799805
slide17_original_50ms__20180509004422,A2,1,14,16,PF07_0108.1o2,,Analyte,726:653,724:656,1773,144,0,1629,NaN,200,OK,219,639.750666
slide17_original_50ms__20180509004422,A2,1,15,16,PFE0565w,,Analyte,726:685,725:687,875,143,0,732,NaN,200,OK,325,271.233144
slide17_original_50ms__20180509004422,A2,1,16,16,PFL2535w.2o2,,Analyte,726:717,725:717,714,140,0,574,NaN,200,OK,190,247.463004
slide17_original_50ms__20180509004422,A2,1,17,16,MAL7P1.77e1s1,,Analyte,726:749,725:752,2306,108,0,2198,NaN,200,OK,71,865.837419
slide17_original_50ms__20180509004422,A2,1,18,16,GFP control,,Analyte,726:781,725:782,699,115,0,584,NaN,200,OK,399,262.183611
slide17_original_50ms__20180509004422,A2,1,1,17,a-Hu IgG/A/M 0.3,,Analyte,758:239,759:242,3655,114,0,3541,NaN,200,OK,71,2281.109702
slide17_original_50ms__20180509004422,A2,1,2,17,a-Hu IgG/A/M 0.1,,Analyte,758:271,758:274,1204,132,0,1072,NaN,200,OK,351,778.287026
slide17_original_50ms__20180509004422,A2,1,3,17,BLANK,,Analyte,758:302,758:298,97,154,0,-57,NaN,200,,1309,42.894343
slide17_original_50ms__20180509004422,A2,1,4,17,BLANK,,Analyte,758:334,756:339,96,109,0,-13,NaN,200,,415,32.422659
slide17_original_50ms__20180509004422,A2,1,5,17,BLANK,,Analyte,758:366,763:360,88,108,0,-20,NaN,200,,39,26.405933
slide17_original_50ms__20180509004422,A2,1,6,17,BLANK,,Analyte,758:398,759:398,85,100,0,-15,NaN,200,OK,120,36.751071
slide17_original_50ms__20180509004422,A2,1,7,17,BLANK,,Analyte,758:430,754:430,84,96,0,-12,NaN,200,,419,32.653693
slide17_original_50ms__20180509004422,A2,1,8,17,BLANK,,Analyte,758:462,756:462,98,91,0,7,NaN,200,OK,429,35.661075
slide17_original_50ms__20180509004422,A2,1,9,17,BLANK,,Analyte,758:494,758:492,81,92,0,-11,NaN,200,,695,28.303044
slide17_original_50ms__20180509004422,A2,1,10,17,BLANK,,Analyte,758:526,752:527,111,122,0,-11,NaN,200,,1658,50.063106
slide17_original_50ms__20180509004422,A2,1,11,17,BLANK,,Analyte,758:557,757:558,81,94,0,-13,NaN,200,,954,34.403242
slide17_original_50ms__20180509004422,A2,1,12,17,BLANK,,Analyte,758:589,749:588,77,109,0,-32,NaN,200,,430,44.910196
slide17_original_50ms__20180509004422,A2,1,13,17,Blank,Blank,Analyte,758:621,755:622,77,93,0,-16,NaN,200,OK,312,39.858842
slide17_original_50ms__20180509004422,A2,1,14,17,Blank,Blank,Analyte,758:653,757:651,58,82,0,-24,NaN,200,,115,39.781397
slide17_original_50ms__20180509004422,A2,1,15,17,Blank,Blank,Analyte,758:685,764:682,48,68,0,-20,NaN,200,,40,29.882527
slide17_original_50ms__20180509004422,A2,1,16,17,Blank,Blank,Analyte,758:717,759:715,57,79,0,-22,NaN,200,,47,33.134527
slide17_original_50ms__20180509004422,A2,1,17,17,Blank,Blank,Analyte,758:749,756:743,71,69,0,2,NaN,200,OK,112,29.761354
slide17_original_50ms__20180509004422,A2,1,18,17,Blank,Blank,Analyte,758:781,750:776,50,56,0,-6,NaN,200,,200,35.080502
,,,,,,,,,,,,,,,,,,
slide17_original_50ms__20180509004422,B1,Block,Column,Row,ID,Name,Type,Exp_Vert:Horiz,Act_Vert:Horiz,Spot_Measure,Bkg_Measure,Exp_Result,Act_Result,Difference,Diameter,Diam_Flag,Bkg_SD,Spot_SD
slide17_original_50ms__20180509004422,B1,1,1,1,FIDUCIALS,,fiducial,250:251,251:249,641,41,0,600,NaN,200,OK,29,705.144908
slide17_original_50ms__20180509004422,B1,1,2,1,PBST,,blank,250:283,248:281,59,50,0,9,NaN,200,OK,36,25.502924
slide17_original_50ms__20180509004422,B1,1,3,1,PBST,,blank,250:315,248:316,39,54,0,-15,NaN,200,,30,34.478286
slide17_original_50ms__20180509004422,B1,1,4,1,PBST,,blank,250:347,255:339,62,58,0,4,NaN,200,,42,30.765347
slide17_original_50ms__20180509004422,B1,1,5,1,PBST,,blank,250:379,252:382,68,77,0,-9,NaN,200,OK,445,34.091682
slide17_original_50ms__20180509004422,B1,1,6,1,FIDUCIALS,,fiducial,250:411,250:410,2786,72,0,2714,NaN,200,OK,31,2449.187507
slide17_original_50ms__20180509004422,B1,1,7,1,PBST,,blank,250:443,247:438,55,63,0,-8,NaN,200,,748,29.671897
slide17_original_50ms__20180509004422,B1,1,8,1,PBST,,blank,250:475,251:467,60,61,0,-1,NaN,200,,33,29.676324
slide17_original_50ms__20180509004422,B1,1,9,1,PBST,,blank,250:506,251:505,58,68,0,-10,NaN,200,OK,77,22.005276
slide17_original_50ms__20180509004422,B1,1,10,1,FIDUCIALS,,fiducial,250:538,249:537,3608,70,0,3538,NaN,200,OK,43,3248.986719
slide17_original_50ms__20180509004422,B1,1,11,1,PBST,,blank,250:570,254:565,79,75,0,4,NaN,200,,1067,38.05588
slide17_original_50ms__20180509004422,B1,1,12,1,PBST,,blank,250:602,251:592,84,61,0,23,NaN,200,,30,38.432621
slide17_original_50ms__20180509004422,B1,1,13,1,FIDUCIALS,,fiducial,250:634,250:633,1050,66,0,984,NaN,200,OK,38,1016.109292
slide17_original_50ms__20180509004422,B1,1,14,1,PBST,,blank,250:666,249:665,66,68,0,-2,NaN,200,OK,59,27.310298
slide17_original_50ms__20180509004422,B1,1,15,1,PBST,,blank,250:698,248:689,56,51,0,5,NaN,200,,26,22.9196
slide17_original_50ms__20180509004422,B1,1,16,1,PBST,,blank,250:729,253:723,60,61,0,-1,NaN,200,,48,31.094988
