Block,Column,Row,Name,ID,X,F635 Median - B635,F635 Mean - B635,Y,Index,Dia.,F635 Median,F635 Mean,F635 SD,B635 Median,B635 Mean,B635,B635 SD,F635 CV,B635 CV,% > B635+1SD,% > B635+2SD,F635 % Sat.,Ratio of Medians (635/#2),Ratio of Means (635/#2),Median of Ratios (635/#2),Mean of Ratios (635/#2),F635 Total Intensity,SNR 635,Ratios SD (635/#2),Rgn Ratio (635/#2),Rgn R2 (635/#2),F Pixels,B Pixels,Circularity,Flags,Normalize,Autoflag,Sum of Medians (635/#2),Sum of Means (635/#2),Log Ratio (635/#2)
13,5,1,,PBST,5080,6,6,55470,3677,200,535,535,47,529,531,529,48,8,9,18,2,0,100000,100000,0,0,169122,0.083,0,0,0,316,2017,100,-50,0,0,6,6,16.61
13,6,1,,FIDUCIALS,5390,5364,5028,55460,3678,150,5903,5567,2709,539,543,539,54,48,9,100,100,0,100000,100000,0,0,868513,93.037,0,0,0,156,1192,100,0,0,0,5364,5028,16.61
13,7,1,,PBST,5690,6,7,55400,3679,200,546,547,51,540,546,540,57,9,10,16,1,0,100000,100000,0,0,172936,0.018,0,0,0,316,2177,100,-50,0,0,6,7,16.61
13,8,1,,PBST,5990,105,126,55340,3680,130,654,675,119,549,568,549,145,17,25,29,5,0,100000,100000,0,0,80962,0.738,0,0,0,120,934,100,0,0,0,105,126,16.61
13,9,1,,PBST,6290,0,0,55400,3681,200,548,548,44,548,550,548,48,8,8,12,2,0,0,0,0,0,173318,-0.042,0,0,0,316,2138,100,-50,0,0,0,0,Error
13,10,1,,FIDUCIALS,6600,6234,5422,55470,3682,160,6788,5976,3388,554,557,554,51,56,9,100,100,0,100000,100000,0,0,1243002,106.255,0,0,0,208,1310,100,0,0,0,6234,5422,16.61
13,11,1,,PBST,6890,-11,-11,55450,3683,200,541,541,50,552,553,552,48,9,8,10,1,0,100000,100000,0,0,171041,-0.25,0,0,0,316,1898,100,-50,0,0,-11,-11,16.61
13,12,1,,PBST,7190,5,6,55450,3684,200,560,561,49,555,557,555,49,8,8,20,1,0,100000,100000,0,0,177421,0.082,0,0,0,316,1905,100,-50,0,0,5,6,16.61
13,13,1,,FIDUCIALS,7500,4238,3769,55470,3685,150,4805,4336,2182,567,569,567,49,50,8,100,100,0,100000,100000,0,0,676456,76.878,0,0,0,156,1104,100,0,0,0,4238,3769,16.61
13,14,1,,PBST,7790,-16,-12,55440,3686,200,557,561,47,573,574,573,50,8,8,7,1,0,100000,100000,0,0,177382,-0.26,0,0,0,316,1833,100,-50,0,0,-16,-12,16.61
13,15,1,,PBST,8090,7,8,55440,3687,200,590,591,53,583,587,583,52,8,8,20,4,0,100000,100000,0,0,186757,0.077,0,0,0,316,1813,100,-50,0,0,7,8,16.61
13,16,1,,PBST,8390,-11,-6,55440,3688,200,582,587,45,593,596,593,53,7,8,11,0,0,100000,100000,0,0,185634,-0.17,0,0,0,316,1907,100,-50,0,0,-11,-6,16.61
13,17,1,,PBST,8720,292,731,55430,3689,100,898,1337,1453,606,610,606,52,108,8,92,81,0,100000,100000,0,0,106928,13.981,0,0,0,80,560,100,0,0,0,292,731,16.61
13,18,1,,FIDUCIALS,9000,7000,6112,55470,3690,140,7622,6734,2891,622,627,622,59,42,9,100,100,0,100000,100000,0,0,1050450,103.508,0,0,0,156,1110,100,0,0,0,7000,6112,16.61
13,1,2,,PBST,3890,-6,-6,55760,3691,200,504,504,44,510,514,510,53,8,10,9,0,0,100000,100000,0,0,159247,-0.189,0,0,0,316,1904,100,-50,0,0,-6,-6,16.61
13,2,2,,IgG Mix 1,4200,23636,28169,55760,3692,190,24157,28690,22710,521,526,521,58,79,11,100,100,1,100000,100000,0,0,7344561,485.586,0,0,0,256,1644,100,0,0,0,23636,28169,16.61
13,3,2,,IgG Mix 0.3,4510,11248,13078,55750,3693,200,11778,13608,10931,530,553,530,190,80,34,99,96,0,100000,100000,0,0,4300111,68.711,0,0,0,316,1657,100,0,0,0,11248,13078,16.61
13,4,2,,PBST,4800,2292,2113,55770,3694,160,2832,2653,895,540,549,540,73,33,13,100,100,0,100000,100000,0,0,551779,28.822,0,0,0,208,1270,100,0,0,0,2292,2113,16.61
13,5,2,,Hu IgA 0.3,5100,14707,19943,55760,3695,180,15250,20486,17348,543,553,543,71,84,12,100,100,0,100000,100000,0,0,5244374,280.746,0,0,0,256,1478,100,0,0,0,14707,19943,16.61
13,6,2,,Hu IgA 0.1,5400,7652,8548,55760,3696,160,8196,9092,6248,544,552,544,60,68,10,100,100,0,100000,100000,0,0,1891062,142.333,0,0,0,208,1351,100,0,0,0,7652,8548,16.61
13,7,2,,PBST,5690,158,163,55760,3697,110,693,698,78,535,537,535,46,11,8,96,78,0,100000,100000,0,0,55829,3.5,0,0,0,80,656,100,0,0,0,158,163,16.61
13,8,2,,Hu IgM 0.3,6000,16756,24665,55760,3698,180,17298,25207,22454,542,547,542,52,89,9,100,100,1,100000,100000,0,0,6452864,474.231,0,0,0,256,1710,100,0,0,0,16756,24665,16.61
13,9,2,,Hu IgM 0.1,6300,12587,14373,55760,3699,170,13141,14927,10207,554,561,554,63,68,11,100,100,0,100000,100000,0,0,3104827,228.032,0,0,0,208,1458,100,0,0,0,12587,14373,16.61
13,10,2,,PBST,6600,4470,3950,55760,3700,170,5027,4507,1640,557,562,557,62,36,11,100,100,0,100000,100000,0,0,937374,63.629,0,0,0,208,1415,100,0,0,0,4470,3950,16.61
13,11,2,,PBST,6900,706,760,55760,3701,150,1260,1314,289,554,557,554,54,21,9,100,100,0,100000,100000,0,0,204920,14.019,0,0,0,156,1178,100,0,0,0,706,760,16.61
13,12,2,,NoDNA,7200,1702,1572,55760,3702,190,2266,2136,457,564,571,564,61,21,10,100,100,0,100000,100000,0,0,546831,25.656,0,0,0,256,1570,100,0,0,0,1702,1572,16.61
13,13,2,,NoDNA,7510,1450,1308,55760,3703,220,2026,1884,642,576,582,576,61,34,10,100,100,0,100000,100000,0,0,738565,21.344,0,0,0,392,1922,100,0,0,0,1450,1308,16.61
13,14,2,,NoDNA,7810,1555,1335,55760,3704,220,2141,1921,618,586,592,586,59,32,9,100,100,0,100000,100000,0,0,752989,22.525,0,0,0,392,1803,100,0,0,0,1555,1335,16.61
13,15,2,,NoDNA,8100,1624,1514,55760,3705,190,2222,2112,441,598,605,598,63,20,10,100,100,0,100000,100000,0,0,540606,23.921,0,0,0,256,1428,100,0,0,0,1624,1514,16.61
13,16,2,,NoDNA,8410,1378,1244,55760,3706,240,1987,1853,608,609,619,609,65,32,10,100,100,0,100000,100000,0,0,852431,18.985,0,0,0,460,2048,100,0,0,0,1378,1244,16.61
13,17,2,,NoDNA,8710,1588,1435,55760,3707,200,2209,2056,539,621,626,621,63,26,10,100,100,0,100000,100000,0,0,649635,22.698,0,0,0,316,1690,100,0,0,0,1588,1435,16.61
13,18,2,,NoDNA,9010,1409,1271,55770,3708,200,2036,1898,538,627,631,627,57,28,9,100,100,0,100000,100000,0,0,599667,22.228,0,0,0,316,1865,100,0,0,0,1409,1271,16.61
13,1,3,,PF10_0138-s1,3910,1136,1097,56070,3709,170,1651,1612,287,515,519,515,56,17,10,100,100,0,100000,100000,0,0,335365,19.518,0,0,0,208,1412,100,0,0,0,1136,1097,16.61
13,2,3,,PFB0915w-e2s1,4200,1045,961,56070,3710,160,1569,1485,300,524,529,524,56,20,10,100,100,0,100000,100000,0,0,308853,17.071,0,0,0,208,1289,100,0,0,0,1045,961,16.61
13,3,3,,PFB0310c-e1,4510,1199,1099,56070,3711,190,1726,1626,308,527,531,527,53,18,9,100,100,0,100000,100000,0,0,416128,20.66,0,0,0,256,1574,100,0,0,0,1199,1099,16.61
13,4,3,,PF10_0019.1o1,4810,1296,1144,56070,3712,210,1838,1686,409,542,554,542,74,24,13,100,100,0,100000,100000,0,0,532883,15.297,0,0,0,316,1721,100,0,0,0,1296,1144,16.61
13,5,3,,PF11_0395e1s4,5110,1088,960,56080,3713,200,1638,1510,414,550,564,550,80,27,14,100,97,0,100000,100000,0,0,477211,11.825,0,0,0,316,1579,100,0,0,0,1088,960,16.61
13,6,3,,PF14_0114.1o1,5410,1172,1027,56070,3714,210,1722,1577,380,550,559,550,65,24,11,100,100,0,100000,100000,0,0,498455,15.662,0,0,0,316,1741,100,0,0,0,1172,1027,16.61
13,7,3,,PFL1745ce2s1,5710,1251,1110,56070,3715,200,1798,1657,424,547,555,547,61,25,10,100,100,0,100000,100000,0,0,523517,18.066,0,0,0,316,1755,100,0,0,0,1251,1110,16.61
13,8,3,,PFL0440ce1s1,6010,1276,1179,56070,3716,180,1819,1722,372,543,549,543,55,21,10,100,100,0,100000,100000,0,0,440956,21.327,0,0,0,256,1448,100,0,0,0,1276,1179,16.61
13,9,3,,PFI0170we1s1,6310,1338,1240,56070,3717,190,1891,1793,368,553,560,553,64,20,11,100,100,0,100000,100000,0,0,459003,19.266,0,0,0,256,1557,100,0,0,0,1338,1240,16.61
13,10,3,,PF13_0350,6610,1215,1082,56070,3718,200,1780,1647,430,565,574,565,67,26,11,100,100,0,100000,100000,0,0,520438,16.015,0,0,0,316,1613,100,0,0,0,1215,1082,16.61
13,11,3,,PFI1735c(PFE1590w),6910,1188,1094,56070,3719,180,1750,1656,359,562,570,562,62,21,10,100,100,0,100000,100000,0,0,424055,17.516,0,0,0,256,1468,100,0,0,0,1188,1094,16.61
13,12,3,,PFL0185c-e3,7210,1317,1205,56070,3720,180,1883,1771,364,566,571,566,57,20,9,100,100,0,100000,100000,0,0,453461,21.053,0,0,0,256,1498,100,0,0,0,1317,1205,16.61
13,13,3,,PF14_0316e1s1,7510,1226,1151,56070,3721,160,1807,1732,347,581,583,581,55,20,9,100,100,0,100000,100000,0,0,360352,20.891,0,0,0,208,1185,100,0,0,0,1226,1151,16.61
13,14,3,,PFL0555ce1s1,7810,1296,1164,56070,3722,180,1893,1761,425,597,604,597,63,24,10,100,100,0,100000,100000,0,0,450716,18.365,0,0,0,256,1424,100,0,0,0,1296,1164,16.61
13,15,3,,MAL8P1.4.2o2,8110,1259,1155,56070,3723,180,1864,1760,366,605,612,605,63,20,10,100,100,0,100000,100000,0,0,450532,18.222,0,0,0,256,1468,100,0,0,0,1259,1155,16.61
13,16,3,,PFI0580c-e2,8410,1359,1230,56070,3724,210,1979,1850,451,620,630,620,69,24,10,100,100,0,100000,100000,0,0,584663,17.681,0,0,0,316,1575,100,0,0,0,1359,1230,16.61
13,17,3,,PF11_0342e1s2,8710,1411,1311,56070,3725,190,2041,1941,402,630,638,630,69,20,10,100,100,0,100000,100000,0,0,496891,18.884,0,0,0,256,1480,100,0,0,0,1411,1311,16.61
13,18,3,,PF14_0736-e2,9010,1341,1248,56070,3726,190,1972,1879,385,631,634,631,54,20,8,100,100,0,100000,100000,0,0,480909,23.056,0,0,0,256,1648,100,0,0,0,1341,1248,16.61
13,1,4,,PFE0055ce4s1,3910,1223,1107,56370,3727,210,1740,1624,417,517,529,517,73,25,13,100,100,0,100000,100000,0,0,513309,15,0,0,0,316,1994,100,0,0,0,1223,1107,16.61
13,2,4,,MAL7P1.203_3o8,4210,1094,938,56370,3728,200,1624,1468,402,530,542,530,71,27,13,100,99,0,100000,100000,0,0,463926,13.042,0,0,0,316,1623,100,0,0,0,1094,938,16.61
13,3,4,,PF10_0281.1o1,4510,1121,1030,56370,3729,180,1644,1553,333,523,527,523,51,21,9,100,100,0,100000,100000,0,0,397653,20.118,0,0,0,256,1380,100,0,0,0,1121,1030,16.61
13,4,4,,PFI1015w.1o1,4810,1250,1137,56370,3730,210,1787,1674,411,537,544,537,59,24,10,100,100,0,100000,100000,0,0,528895,19.153,0,0,0,316,1644,100,0,0,0,1250,1137,16.61
13,5,4,,PF10_0356-e2s1,5110,1149,1016,56370,3731,200,1688,1555,425,539,545,539,60,27,11,100,100,0,100000,100000,0,0,491360,16.833,0,0,0,316,1564,100,0,0,0,1149,1016,16.61
13,6,4,,PF14_0170e1s4,5410,1084,979,56370,3732,180,1635,1530,351,551,557,551,60,22,10,100,100,0,100000,100000,0,0,391594,16.217,0,0,0,256,1431,100,0,0,0,1084,979,16.61
13,7,4,,PF11_0240e2s2,5710,1193,1160,56360,3733,170,1752,1719,324,559,567,559,67,18,11,100,100,0,100000,100000,0,0,357451,17.194,0,0,0,208,1290,100,0,0,0,1193,1160,16.61
13,8,4,,PFB0250w.1o1,6010,1166,1079,56370,3734,190,1708,1621,322,542,548,542,59,19,10,100,100,0,100000,100000,0,0,414999,18.186,0,0,0,256,1539,100,0,0,0,1166,1079,16.61
13,9,4,,PFL0470we1s1,6310,1114,1016,56370,3735,190,1666,1568,321,552,563,552,67,20,11,100,100,0,100000,100000,0,0,401384,15,0,0,0,256,1503,100,0,0,0,1114,1016,16.61
13,10,4,,MAL13P1.234-e1s3,6620,1347,1180,56360,3736,220,1937,1770,509,590,603,590,82,28,13,100,100,0,100000,100000,0,0,693666,14.232,0,0,0,392,1766,100,0,0,0,1347,1180,16.61
13,11,4,,MAL13P1.234-e1s4,6910,1222,1126,56370,3737,210,1804,1708,394,582,597,582,76,23,12,100,100,0,100000,100000,0,0,539664,14.618,0,0,0,316,1653,100,0,0,0,1222,1126,16.61
13,12,4,,PF11_0404e2s3,7210,1157,1072,56370,3738,180,1730,1645,340,573,580,573,62,20,10,100,100,0,100000,100000,0,0,421236,17.177,0,0,0,256,1370,100,0,0,0,1157,1072,16.61
13,13,4,,PFC0440ce1s3,7520,1105,1024,56370,3739,240,1694,1613,519,589,597,589,66,32,11,100,100,0,100000,100000,0,0,741830,15.394,0,0,0,460,2036,100,0,0,0,1105,1024,16.61
13,14,4,,PFC0130ce1s1,7810,1255,1161,56370,3740,210,1856,1762,384,601,612,601,72,21,11,100,100,0,100000,100000,0,0,556762,15.972,0,0,0,316,1614,100,0,0,0,1255,1161,16.61
13,15,4,,PF14_0620-e1,8110,1323,1220,56380,3741,180,1926,1823,425,603,612,603,72,23,11,100,100,0,100000,100000,0,0,466619,16.819,0,0,0,256,1399,100,0,0,0,1323,1220,16.61
13,16,4,,PF07_0016-s1,8420,1367,1196,56360,3742,230,1993,1822,476,626,640,626,83,26,12,100,100,0,100000,100000,0,0,714072,14.241,0,0,0,392,1806,100,0,0,0,1367,1196,16.61
13,17,4,,PF08_0137e2s2,8710,1320,1197,56370,3743,210,1953,1830,446,633,645,633,80,24,12,100,100,0,100000,100000,0,0,578194,14.813,0,0,0,316,1652,100,0,0,0,1320,1197,16.61
13,18,4,,MAL7P1.176-s2,9010,1196,1072,56370,3744,180,1823,1699,434,627,633,627,62,25,9,100,100,0,100000,100000,0,0,434842,17.194,0,0,0,256,1526,100,0,0,0,1196,1072,16.61
13,1,5,,PF10_0079-s3,3920,957,889,56670,3745,170,1469,1401,229,512,520,512,61,16,11,100,100,0,100000,100000,0,0,291347,14.443,0,0,0,208,1346,100,0,0,0,957,889,16.61
13,2,5,,PF14_0344(PF10_0224e1s3),4210,933,819,56670,3746,200,1458,1344,361,525,539,525,79,26,14,100,98,0,100000,100000,0,0,424841,10.19,0,0,0,316,1572,100,0,0,0,933,819,16.61
13,3,5,,PF11_0302e1s1,4510,977,852,56670,3747,200,1508,1383,355,531,539,531,69,25,12,100,100,0,100000,100000,0,0,437043,12.232,0,0,0,316,1610,100,0,0,0,977,852,16.61
13,4,5,,PF08_0012e1s3,4810,1016,904,56670,3748,200,1558,1446,359,542,546,542,56,24,10,100,100,0,100000,100000,0,0,456949,16.071,0,0,0,316,1582,100,0,0,0,1016,904,16.61
13,5,5,,PFI0550w-e1s2,5110,1083,993,56670,3749,180,1623,1533,290,540,543,540,54,18,9,100,100,0,100000,100000,0,0,392565,18.333,0,0,0,256,1402,100,0,0,0,1083,993,16.61
13,6,5,,PF08_0034,5410,1163,1065,56670,3750,190,1707,1609,309,544,548,544,54,19,9,100,100,0,100000,100000,0,0,411823,19.648,0,0,0,256,1507,100,0,0,0,1163,1065,16.61
13,7,5,,PFA0410w-s3,5700,991,929,56660,3751,210,1544,1482,322,553,561,553,65,21,11,100,100,0,100000,100000,0,0,468402,14.169,0,0,0,316,1773,100,0,0,0,991,929,16.61
13,8,5,,PF11_0513.2o2,6010,1130,993,56670,3752,200,1675,1538,415,545,553,545,61,26,11,100,100,0,100000,100000,0,0,486016,16.148,0,0,0,316,1665,100,0,0,0,1130,993,16.61
13,9,5,,PF10_0138(PF10_0356e2s2),6310,1071,982,56670,3753,180,1617,1528,311,546,552,546,55,20,9,100,100,0,100000,100000,0,0,391288,17.745,0,0,0,256,1448,100,0,0,0,1071,982,16.61
13,10,5,,PF14_0463(PFC0425we1s3),6610,1117,1044,56670,3754,190,1689,1616,316,572,585,572,75,19,12,100,100,0,100000,100000,0,0,413610,13.747,0,0,0,256,1477,100,0,0,0,1117,1044,16.61
13,11,5,,PF14_0633e1s1,6910,1286,1210,56670,3755,190,1865,1789,364,579,588,579,66,20,11,100,100,0,100000,100000,0,0,457864,18.197,0,0,0,256,1510,100,0,0,0,1286,1210,16.61
13,12,5,,PF14_0465.1o1,7210,1223,1138,56670,3756,180,1794,1709,398,571,574,571,53,23,9,100,100,0,100000,100000,0,0,437593,21.415,0,0,0,256,1478,100,0,0,0,1223,1138,16.61
13,13,5,,PF11_0245-e1,7510,995,963,56670,3757,170,1573,1541,237,578,582,578,54,15,9,100,100,0,100000,100000,0,0,320444,17.759,0,0,0,208,1276,100,0,0,0,995,963,16.61
13,14,5,,MAL8P1.139-e2s3,7810,1159,1076,56670,3758,190,1748,1665,369,589,595,589,63,22,10,100,100,0,100000,100000,0,0,426185,16.984,0,0,0,256,1534,100,0,0,0,1159,1076,16.61
13,15,5,,PFE0570w-s3,8110,1275,1190,56670,3759,180,1862,1777,354,587,590,587,53,19,8,100,100,0,100000,100000,0,0,454999,22.396,0,0,0,256,1435,100,0,0,0,1275,1190,16.61
13,16,5,,PF10_0356-e1,8410,1213,1084,56670,3760,200,1826,1697,407,613,624,613,78,23,12,100,100,0,100000,100000,0,0,536175,13.756,0,0,0,316,1632,100,0,0,0,1213,1084,16.61
13,17,5,,PFL1925we1s1,8720,1342,1234,56670,3761,190,1968,1860,393,626,634,626,69,21,10,100,100,0,100000,100000,0,0,476051,17.768,0,0,0,256,1480,100,0,0,0,1342,1234,16.61
13,18,5,,PFI0425w.1o2,9010,1383,1263,56660,3762,190,2008,1888,430,625,627,625,56,22,8,100,100,0,100000,100000,0,0,483256,22.518,0,0,0,256,1626,100,0,0,0,1383,1263,16.61
13,1,6,,PF11_0008(PF07_0053e1s1),3910,1122,981,56970,3763,210,1626,1485,360,504,509,504,50,24,9,100,100,0,100000,100000,0,0,469366,19.52,0,0,0,316,1950,100,0,0,0,1122,981,16.61
13,2,6,,PFD0115c.2o2,4210,1182,1007,56970,3764,200,1698,1523,415,516,524,516,63,27,12,100,100,0,100000,100000,0,0,481251,15.857,0,0,0,316,1610,100,0,0,0,1182,1007,16.61
13,3,6,,PFD0710w.1o1,4510,1120,1001,56980,3765,180,1652,1533,341,532,538,532,64,22,11,100,100,0,100000,100000,0,0,392355,15.547,0,0,0,256,1402,100,0,0,0,1120,1001,16.61
13,4,6,,PFD1145c.2o2,4810,1113,976,56980,3766,200,1659,1522,360,546,548,546,56,23,10,100,100,0,100000,100000,0,0,480973,17.393,0,0,0,316,1612,100,0,0,0,1113,976,16.61
13,5,6,,PFL0590ce1s1,5110,1114,988,56980,3767,200,1656,1530,386,542,545,542,53,25,9,100,100,0,100000,100000,0,0,483443,18.585,0,0,0,316,1618,100,0,0,0,1114,988,16.61
13,6,6,,PFC0120we1s1,5410,1133,1040,56980,3768,190,1674,1581,393,541,544,541,51,24,9,100,100,0,100000,100000,0,0,404672,20.333,0,0,0,256,1508,100,0,0,0,1133,1040,16.61
13,7,6,,PF14_0016.1o1,5710,1118,1017,56970,3769,190,1664,1563,292,546,553,546,59,18,10,100,100,0,100000,100000,0,0,400232,17.119,0,0,0,256,1528,100,0,0,0,1118,1017,16.61
13,8,6,,PFB0345c_2o4,6010,962,887,56980,3770,180,1502,1427,289,540,544,540,49,20,9,100,100,0,100000,100000,0,0,365226,18.02,0,0,0,256,1450,100,0,0,0,962,887,16.61
13,9,6,,PF11_0240e2s5,6310,1064,989,56980,3771,180,1604,1529,303,540,543,540,48,19,8,100,100,0,100000,100000,0,0,391501,20.542,0,0,0,256,1448,100,0,0,0,1064,989,16.61
13,10,6,,PF10_0124-e1s2,6610,1067,919,56970,3772,200,1623,1475,375,556,562,556,58,25,10,100,99,0,100000,100000,0,0,466166,15.741,0,0,0,316,1648,100,0,0,0,1067,919,16.61
13,11,6,,PFL0795ce1s1,6910,1067,991,56970,3773,190,1635,1559,297,568,577,568,59,19,10,100,100,0,100000,100000,0,0,398992,16.644,0,0,0,256,1530,100,0,0,0,1067,991,16.61
13,12,6,,PF08_0107e2s1,7210,1143,1061,56970,3774,190,1720,1638,309,577,582,577,59,18,10,100,100,0,100000,100000,0,0,419348,17.898,0,0,0,256,1530,100,0,0,0,1143,1061,16.61
13,13,6,,PF07_0057.1o1,7510,1130,985,56980,3775,210,1714,1569,395,584,590,584,59,25,10,100,100,0,100000,100000,0,0,495756,16.593,0,0,0,316,1750,100,0,0,0,1130,985,16.61
13,14,6,,PF14_0326e2s4,7810,1174,1037,56980,3776,200,1763,1626,430,589,596,589,65,26,10,100,100,0,100000,100000,0,0,513796,15.846,0,0,0,316,1695,100,0,0,0,1174,1037,16.61
13,15,6,,MAL13P1.323e1s1,8120,1177,1135,56970,3777,170,1772,1730,272,595,602,595,70,15,11,100,100,0,100000,100000,0,0,359858,16.114,0,0,0,208,1348,100,0,0,0,1177,1135,16.61
13,16,6,,MAL7P1.176-s2,8410,1299,1215,56970,3778,190,1910,1826,372,611,620,611,72,20,11,100,100,0,100000,100000,0,0,467496,16.75,0,0,0,256,1494,100,0,0,0,1299,1215,16.61
13,17,6,,PF11_0344,8710,1257,1091,56980,3779,200,1879,1713,474,622,627,622,62,27,9,100,100,0,100000,100000,0,0,541447,17.516,0,0,0,316,1641,100,0,0,0,1257,1091,16.61
13,18,6,,PF08_0141e2s1,9010,1266,1085,56970,3780,200,1892,1711,502,626,628,626,56,29,8,100,99,0,100000,100000,0,0,540602,19.339,0,0,0,316,1860,100,0,0,0,1266,1085,16.61
13,1,7,,PFI1735ce2s1,3910,1004,893,57280,3781,210,1517,1406,309,513,518,513,56,21,10,100,100,0,100000,100000,0,0,444414,15.857,0,0,0,316,1878,100,0,0,0,1004,893,16.61
13,2,7,,PF11_0506-s6,4210,1002,922,57280,3782,190,1516,1436,277,514,519,514,50,19,9,100,100,0,100000,100000,0,0,367583,18.34,0,0,0,256,1484,100,0,0,0,1002,922,16.61
13,3,7,,PF14_0326e2s5,4510,1008,913,57280,3783,190,1534,1439,279,526,531,526,55,19,10,100,100,0,100000,100000,0,0,368257,16.509,0,0,0,256,1514,100,0,0,0,1008,913,16.61
13,4,7,,PF14_0031e4s2,4810,1124,1040,57280,3784,190,1667,1583,300,543,551,543,58,18,10,100,100,0,100000,100000,0,0,405135,17.793,0,0,0,256,1428,100,0,0,0,1124,1040,16.61
13,5,7,,PF10_0224(PF14_0201-e2),5110,1061,984,57270,3785,190,1603,1526,274,542,548,542,55,17,10,100,100,0,100000,100000,0,0,390616,17.782,0,0,0,256,1506,100,0,0,0,1061,984,16.61
13,6,7,,PFI1425w-e2,5410,1101,1007,57270,3786,190,1646,1552,299,545,549,545,51,19,9,100,100,0,100000,100000,0,0,397295,19.667,0,0,0,256,1508,100,0,0,0,1101,1007,16.61
13,7,7,,PFE1355ce2s1,5710,1068,929,57280,3787,200,1626,1487,378,558,568,558,66,25,11,100,100,0,100000,100000,0,0,470032,13.924,0,0,0,316,1639,100,0,0,0,1068,929,16.61
13,8,7,,PF14_0495-s1,6010,981,890,57280,3788,190,1531,1440,296,550,556,550,63,20,11,100,100,0,100000,100000,0,0,368630,14.032,0,0,0,256,1460,100,0,0,0,981,890,16.61
13,9,7,,PF14_0102e1s1,6310,1190,1076,57280,3789,190,1742,1628,376,552,563,552,72,23,12,100,100,0,100000,100000,0,0,416842,14.792,0,0,0,256,1510,100,0,0,0,1190,1076,16.61
13,10,7,,PF10_0211e1s2,6610,1434,1347,57270,3790,190,2005,1918,362,571,588,571,82,18,13,100,100,0,100000,100000,0,0,491077,16.22,0,0,0,256,1506,100,0,0,0,1434,1347,16.61
13,11,7,,PFB0340ce2s1,6910,1188,1098,57280,3791,190,1770,1680,341,582,597,582,79,20,13,100,100,0,100000,100000,0,0,430207,13.709,0,0,0,256,1556,100,0,0,0,1188,1098,16.61
13,12,7,,MAL13P1.174.1o1,7210,1161,1045,57280,3792,180,1747,1631,380,586,596,586,70,23,11,100,100,0,100000,100000,0,0,417505,14.786,0,0,0,256,1448,100,0,0,0,1161,1045,16.61
13,13,7,,PF10_0352.1o1,7510,1172,1081,57270,3793,190,1764,1673,345,592,600,592,65,20,10,100,100,0,100000,100000,0,0,428254,16.508,0,0,0,256,1480,100,0,0,0,1172,1081,16.61
13,14,7,,PFI0305c.1o1,7820,1063,987,57280,3794,180,1658,1582,311,595,604,595,69,19,11,100,100,0,100000,100000,0,0,404970,14.174,0,0,0,256,1382,100,0,0,0,1063,987,16.61
13,15,7,,PF11_0037e2s1,8110,1499,1354,57280,3795,180,2101,1956,466,602,616,602,77,23,12,100,100,0,100000,100000,0,0,500682,17.403,0,0,0,256,1430,100,0,0,0,1499,1354,16.61
13,16,7,,PF11_0506-s1,8410,1194,1144,57270,3796,190,1824,1774,275,630,650,630,94,15,14,100,100,0,100000,100000,0,0,454053,11.957,0,0,0,256,1536,100,0,0,0,1194,1144,16.61
13,17,7,,PF10_0224e1s4,8710,1200,1089,57280,3797,180,1829,1718,351,629,642,629,77,20,11,100,100,0,100000,100000,0,0,439837,13.974,0,0,0,256,1452,100,0,0,0,1200,1089,16.61
13,18,7,,PF11_0226-s3,9020,1285,1241,57270,3798,170,1911,1867,282,626,632,626,61,15,9,100,100,0,100000,100000,0,0,388391,20.246,0,0,0,208,1425,100,0,0,0,1285,1241,16.61
13,1,8,,PF10_0075e1s2,3920,1094,954,57580,3799,230,1608,1468,390,514,522,514,63,26,12,100,100,0,100000,100000,0,0,575510,15.016,0,0,0,392,2063,100,0,0,0,1094,954,16.61
13,2,8,,PF10_0161a(PFL0275we1s2),4210,1045,949,57570,3800,190,1560,1464,302,515,522,515,57,20,10,100,100,0,100000,100000,0,0,374901,16.526,0,0,0,256,1428,100,0,0,0,1045,949,16.61
13,3,8,,MAL13P1.114e3s1,4510,1017,928,57570,3801,190,1544,1455,302,527,534,527,61,20,11,100,100,0,100000,100000,0,0,372516,15.098,0,0,0,256,1500,100,0,0,0,1017,928,16.61
13,4,8,,PFL1880we1s1,4820,1142,984,57570,3802,220,1697,1539,452,555,566,555,73,29,12,100,99,0,100000,100000,0,0,603240,13.329,0,0,0,392,1817,100,0,0,0,1142,984,16.61
13,5,8,,PFD0380c(PFL1385ce1s1),5110,1066,995,57580,3803,190,1612,1541,265,546,555,546,63,17,11,100,100,0,100000,100000,0,0,394555,15.651,0,0,0,256,1474,100,0,0,0,1066,995,16.61
13,6,8,,MAL8P1.23-s1,5410,972,861,57580,3804,180,1522,1411,301,550,558,550,60,21,10,100,100,0,100000,100000,0,0,361291,14.217,0,0,0,256,1448,100,0,0,0,972,861,16.61
13,7,8,,PF14_0461-s1,5710,1179,1086,57580,3805,210,1750,1657,332,571,587,571,80,20,13,100,100,0,100000,100000,0,0,523646,13.375,0,0,0,316,1653,100,0,0,0,1179,1086,16.61
13,8,8,,PFA0535ce1s2,6010,1053,983,57570,3806,210,1623,1553,315,570,592,570,94,20,15,100,100,0,100000,100000,0,0,490900,10.223,0,0,0,316,1674,100,0,0,0,1053,983,16.61
